probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,result_chars,result_bytes,gzip_bytes,gzip_ratio,bucket
bash,965e95c2-a25d-4fa3-98a4-11aedc71d2d5,claude_code,claude-opus-4-6,396,toolu_01L5igb1TLG8YaEHAjH6zTCr,bash,,2630,2630,586,4.488054607508532,3-5
bash,965e95c2-a25d-4fa3-98a4-11aedc71d2d5,claude_code,claude-opus-4-6,615,toolu_017puPVhSj8ndqjLdNUkx7KD,bash,,218,218,173,1.260115606936416,<2
bash,9700f6c6-ebba-4f4e-9168-e9161efa0906,claude_code,claude-opus-4-7,12,toolu_01647YMaLPraaWcQ2iEMaKkd,bash,,1143,1147,670,1.7119402985074628,<2
bash,979b8d5d-6132-43f3-8169-c1eb40b835e3,claude_code,claude-sonnet-4-6,23,toolu_013hZuMg6E1e2SYVp5C9wA5a,bash,,28,28,36,0.7777777777777778,<2
bash,97d9aa00-a9ef-4561-8fc3-dc7975f06a2b,claude_code,claude-opus-4-7,923,toolu_01NfRXHJUoxjJP6t4111qFvy,bash,,654,654,273,2.3956043956043955,2-3
bash,97f6d50e-dbf3-4d70-ae6a-3a33889c36e7,claude_code,claude-opus-4-7,529,toolu_01L1b118u6U3DqBRNcWwhQCG,bash,,1486,1486,630,2.358730158730159,2-3
bash,97f6d50e-dbf3-4d70-ae6a-3a33889c36e7,claude_code,claude-opus-4-7,710,toolu_01YVzpd59YsCzkgS3wET5suD,bash,,14,14,22,0.6363636363636364,<2
bash,9862d199-7e88-45ab-8f0f-4be7962ffaef,claude_code,claude-opus-4-7,101,toolu_01TcmBRsqV8a71vcExhR5i5m,bash,,290,290,145,2.0,2-3
bash,9862d199-7e88-45ab-8f0f-4be7962ffaef,claude_code,claude-opus-4-7,1747,toolu_01G6QcLvXJAuFTB8P6sPCp14,bash,,51,51,51,1.0,<2
bash,990360d7-95d9-487d-8f2e-53193a3729fd,claude_code,claude-opus-4-7,811,toolu_01J5ZRz93as7m3cV614hhUpF,bash,,504,504,250,2.016,2-3
bash,993f4b55-d917-4933-8513-05c115a0f7ef,claude_code,claude-opus-4-6,628,toolu_018c9S3zUb54dFbaa7RkSDeB,bash,,103,103,95,1.0842105263157895,<2
bash,993f4b55-d917-4933-8513-05c115a0f7ef,claude_code,claude-opus-4-6,838,toolu_01QsmSxwooFnbEcrisWs1xWk,bash,,164,164,126,1.3015873015873016,<2
bash,996d1339-56fe-42f0-be83-3dc15df1c5be,claude_code,claude-opus-4-6,297,toolu_01T98bXbLEfDkVXhFQ9Htezt,bash,,553,553,274,2.0182481751824817,2-3
bash,99a6f9de-bf18-4048-98c9-b62d8c3ebc7a,claude_code,claude-opus-4-6,16,toolu_01NW852akTjSF4BR97qLz7Qo,bash,,76,76,67,1.1343283582089552,<2
bash,99d37cd6-f62a-47b3-b063-eab7a914c156,claude_code,claude-opus-4-7,287,toolu_019QEtV58eTxsHqe3T1DVS5w,bash,,64,64,45,1.4222222222222223,<2
bash,9a29d9ba-5e22-4e92-a5d0-017356e28328,claude_code,claude-opus-4-7,2400,toolu_01WZv5L7oASvphHbKe9VUPVc,bash,,1209,1209,354,3.4152542372881354,3-5
bash,9a3bb547-fe3d-49a6-bfd3-ad97176b4ba9,claude_code,claude-opus-4-6,320,toolu_015XpVxfU7gbmoyj1ftQmibQ,bash,,1,1,9,0.1111111111111111,<2
bash,9a3bb547-fe3d-49a6-bfd3-ad97176b4ba9,claude_code,claude-opus-4-6,1003,toolu_01RF7r4PkNeVSr9YsDL5SxQf,bash,,26,26,34,0.7647058823529411,<2
bash,9a3bb547-fe3d-49a6-bfd3-ad97176b4ba9,claude_code,claude-opus-4-6,1011,toolu_017A8QFsjj5a6vnwMVZkPi14,bash,,117,117,118,0.9915254237288136,<2
bash,9a3bb547-fe3d-49a6-bfd3-ad97176b4ba9,claude_code,claude-opus-4-6,1294,toolu_01PMUPhSiQVUcScEKwHmeUCs,bash,,26,26,34,0.7647058823529411,<2
bash,9a3bb547-fe3d-49a6-bfd3-ad97176b4ba9,claude_code,claude-opus-4-6,1439,toolu_01Rj7gx2CPwmmazitwmiDscv,bash,,12,12,20,0.6,<2
bash,9a3bb547-fe3d-49a6-bfd3-ad97176b4ba9,claude_code,claude-opus-4-6,1500,toolu_01KwSUy1pKRyfFiQ8gEMB4mL,bash,,429,429,232,1.8491379310344827,<2
bash,9a3bb547-fe3d-49a6-bfd3-ad97176b4ba9,claude_code,claude-opus-4-6,2601,toolu_0115eAPaqTCjMsbfpuhNaebW,bash,,2111,2111,490,4.308163265306122,3-5
bash,9a3bb547-fe3d-49a6-bfd3-ad97176b4ba9,claude_code,claude-opus-4-6,2966,toolu_01KQcDnj66vHeL9uR5DDnrLa,bash,,2,2,10,0.2,<2
bash,9a3bb547-fe3d-49a6-bfd3-ad97176b4ba9,claude_code,claude-opus-4-6,3135,toolu_01JHRAB9ew6e31KjCh6QasF5,bash,,24,24,32,0.75,<2
bash,9a4d3bdc-0f31-4f77-be00-7f3930085c11,claude_code,claude-opus-4-6,326,toolu_01QcdZGWahH3kyjG2RUitpZQ,bash,,3563,3563,559,6.373881932021467,5-10
bash,9a5ec5e9-2dfe-4caf-9ef9-8cbbd954bf95,claude_code,claude-opus-4-6,1108,toolu_011KTkz1sHWx5ykYMS8s3wUe,bash,,68,68,72,0.9444444444444444,<2
bash,9a6b310b-3c05-4985-b43f-cf9b10b8bedc,claude_code,claude-opus-4-7,2642,toolu_012qeh5AhTKQsqgc7mVGKcQk,bash,,185,185,146,1.2671232876712328,<2
bash,9ab0439a-2bc5-4806-bad6-baa699e484ad,claude_code,claude-opus-4-7,26,toolu_016RP9hkeTMoamRC7kYoJJaw,bash,,357,357,153,2.3333333333333335,2-3
bash,9aef619e-fce0-498a-8444-f21a95b1cb8e,claude_code,claude-opus-4-6,172,toolu_017HhXmHxUAqCaxKxWZHPCwX,bash,,31,31,39,0.7948717948717948,<2
bash,9b13a5a8-0521-4999-8ad2-f1d9fd8a4670,claude_code,claude-opus-4-6,901,toolu_019y74CVADRsJrENi8htVUzv,bash,,140,140,135,1.037037037037037,<2
bash,9b26c00c-2d92-4d47-9a20-7f2b1c347f4c,claude_code,claude-opus-4-7,1137,toolu_01SbVxDbPe4kd4qt5qsw8B8R,bash,,77,77,79,0.9746835443037974,<2
bash,9b4082f1-6f1a-4674-80fc-628e3964b57a,claude_code,claude-opus-4-6,402,toolu_01192M8JZgHRpKaZpR7fNRkG,bash,,31,31,39,0.7948717948717948,<2
bash,9b4082f1-6f1a-4674-80fc-628e3964b57a,claude_code,claude-opus-4-6,2404,toolu_01NxCe71hHwvKoS3VBUrk9vP,bash,,2802,2802,418,6.70334928229665,5-10
bash,9b89ed08-ae4e-4b35-b81b-545165e29e26,claude_code,claude-sonnet-4-6,882,toolu_01XVSh6ZW5JEeR6hnuLHN2Zx,bash,,974,981,537,1.8268156424581006,<2
bash,9bc2928d-2b68-4449-8bd9-781edbb7b3e7,claude_code,claude-fable-5,194,toolu_012nGqaRCejKYo5K7i8exBDG,bash,,64,64,70,0.9142857142857143,<2
bash,9bd5b58b-24aa-4e27-9582-813a5fe5ef1e,claude_code,claude-sonnet-4-6,210,toolu_01ToKLg3qHUAimjUeDBxKS87,bash,,668,668,292,2.287671232876712,2-3
bash,9bd5b58b-24aa-4e27-9582-813a5fe5ef1e,claude_code,claude-sonnet-4-6,737,toolu_01TL2dT6B6m5ksFQGVJnxDj3,bash,,589,589,307,1.9185667752442996,<2
bash,9bd5b58b-24aa-4e27-9582-813a5fe5ef1e,claude_code,claude-sonnet-4-6,906,toolu_014x9xFJHZUPPKgqF4J3b4fx,bash,,202,202,141,1.4326241134751774,<2
bash,9bddaece-50a8-46fc-8223-297e87425025,claude_code,claude-opus-4-7,11,toolu_01KPvV6Dp4LRBktJHje49VDM,bash,,101,101,102,0.9901960784313726,<2
bash,9c1bd16a-3fe6-4e94-9b66-b6fbfc4526cf,claude_code,claude-opus-4-6,667,toolu_01NXnsgFjMGeXpfNaZU7uuSw,bash,,250,250,147,1.7006802721088434,<2
bash,9c38fcfa-92c9-437b-a244-5fa0b1dda745,claude_code,claude-opus-4-7,388,toolu_015aEiGxLVUcUGr99rGBmj8s,bash,,1170,1170,554,2.111913357400722,2-3
bash,9c38fcfa-92c9-437b-a244-5fa0b1dda745,claude_code,claude-opus-4-7,1088,toolu_01GeoHaf4DCy74QSB3qq5Cvm,bash,,61,61,65,0.9384615384615385,<2
bash,9c53e466-f376-4fdf-a9ae-20c5897aa911,claude_code,claude-opus-4-6,554,toolu_01HgteGnobo3HEHENJWqHpee,bash,,203,203,71,2.859154929577465,2-3
bash,9c53e466-f376-4fdf-a9ae-20c5897aa911,claude_code,claude-opus-4-6,1102,toolu_014LFWYcjXiaxNKZGE3oK8fu,bash,,911,911,354,2.573446327683616,2-3
bash,9c53e466-f376-4fdf-a9ae-20c5897aa911,claude_code,claude-opus-4-6,1144,toolu_01MFBsBPsQsX7YUTZTmiCELz,bash,,669,669,223,3.0,3-5
bash,9c6b25dc-23a0-49a1-ae38-c83d122f9d56,claude_code,claude-opus-4-6,525,toolu_0199K71yv4drC2hUHuQLb2Ki,bash,,4317,4317,1265,3.4126482213438734,3-5
bash,9c6b25dc-23a0-49a1-ae38-c83d122f9d56,claude_code,claude-opus-4-6,1139,toolu_013HSgusYgsd6NocZ24EJZTX,bash,,1482,1482,495,2.993939393939394,2-3
bash,9c6b25dc-23a0-49a1-ae38-c83d122f9d56,claude_code,claude-opus-4-6,1983,toolu_01JKsTG48NjMmZyNkoxC9634,bash,,737,737,247,2.983805668016194,2-3
bash,9c6b25dc-23a0-49a1-ae38-c83d122f9d56,claude_code,claude-opus-4-6,2300,toolu_01KiqcC5M3DKXLVXGKrDgp6T,bash,,740,740,250,2.96,2-3
bash,9cf7b6f7-7f43-409a-9caf-fc73b9257628,claude_code,claude-opus-4-7,306,toolu_018kqqPVcDQ5dgad9L8n4jzd,bash,,343,343,228,1.5043859649122806,<2
bash,9cf7b6f7-7f43-409a-9caf-fc73b9257628,claude_code,claude-opus-4-7,328,toolu_0187vijFv2DT9aQ572W2TW7q,bash,,946,946,380,2.4894736842105263,2-3
bash,9cf7b6f7-7f43-409a-9caf-fc73b9257628,claude_code,claude-opus-4-7,375,toolu_019n5AmJiYFUs8EE7oGbd1yQ,bash,,524,524,299,1.7525083612040133,<2
bash,9d4f251b-a7b5-491d-b107-5137af2fa959,claude_code,claude-opus-4-7,425,toolu_01W5KcqXQ7vGoBrE6Fububd5,bash,,473,473,249,1.8995983935742973,<2
bash,9d662aaa-f935-4906-a164-65e1a04fe236,claude_code,claude-opus-4-6,2836,toolu_01N4JGfEB4MiVa9fX7BrMem4,bash,,379,379,248,1.528225806451613,<2
bash,9d662aaa-f935-4906-a164-65e1a04fe236,claude_code,claude-opus-4-6,6245,toolu_01FvL1N897uypLY1J9P8TPfe,bash,,2083,2083,517,4.029013539651838,3-5
bash,9d662aaa-f935-4906-a164-65e1a04fe236,claude_code,claude-opus-4-6,6464,toolu_01AYPMYR89HrFjBgBf8rg2jj,bash,,240,240,152,1.5789473684210527,<2
bash,9d7a9d52-7eb4-427d-847d-ee5451884f3d,claude_code,claude-opus-4-5-20251101,41,toolu_019dCMN7wii3PstSN9cbX3mp,bash,,42,42,48,0.875,<2
bash,9db38e1f-2859-40ee-b90b-0d17fc3fe360,claude_code,claude-opus-4-6,307,toolu_01E6xoaFAjCi9siVwivjcim4,bash,,225,225,152,1.480263157894737,<2
bash,9e2434f3-c800-4ed9-b78e-e494ef59bd78,claude_code,claude-opus-4-6,1964,toolu_01QB7wgz62DBTzvhK7FAueMq,bash,,3187,3187,1281,2.4879000780640124,2-3
bash,9e572566-be2d-4a7a-9809-9468c2a5f29f,claude_code,claude-opus-4-6,6349,toolu_018dVVhrP6byhX5RCbxaW4X4,bash,,35,35,38,0.9210526315789473,<2
bash,9e572566-be2d-4a7a-9809-9468c2a5f29f,claude_code,claude-opus-4-6,6531,toolu_01DvzC3dJVMdZ7uby3NoTBTD,bash,,89,89,88,1.0113636363636365,<2
bash,9e6a3f8c-1d57-4e4f-9ff3-44fdca9ca490,claude_code,claude-opus-4-7,124,toolu_01951kcudwEAUNrFFnhDTWJn,bash,,475,485,323,1.501547987616099,<2
bash,9fc8a332-cccc-463f-a5fb-ff2a99e0fcd5,claude_code,claude-opus-4-6,204,toolu_01EeBxhMLJ1o4osqqdf31Zke,bash,,598,598,357,1.6750700280112045,<2
bash,9fc8a332-cccc-463f-a5fb-ff2a99e0fcd5,claude_code,claude-opus-4-6,258,toolu_01PtgCRTcjFQfDBhKLQzi4dT,bash,,40,40,48,0.8333333333333334,<2
bash,a0b47440-59c2-4093-87d7-4d8614795656,claude_code,claude-opus-4-8,931,toolu_01Xsb8SJWwfhUSeuqyXoHKd4,bash,,1131,1131,503,2.2485089463220675,2-3
bash,a1026d0c-79b5-4f2b-aa31-3a04be917c54,claude_code,claude-opus-4-7,1163,toolu_01EWjpXVQiQBoGefTun1oUWN,bash,,284,284,112,2.5357142857142856,2-3
bash,a1026d0c-79b5-4f2b-aa31-3a04be917c54,claude_code,claude-opus-4-7,1180,toolu_013TmzP7BUPxzQEgigu9jg8Z,bash,,276,276,167,1.652694610778443,<2
bash,a190cfe0-1233-4e63-ab47-4e79b9fdb70a,claude_code,claude-sonnet-4-6,94,toolu_012upBFTk7AhkooQZLEAahf1,bash,,178,178,93,1.913978494623656,<2
bash,a19414f3-6176-45a5-a923-13d1b9e61758,claude_code,claude-opus-4-6,1403,toolu_01GK58Swbbsix6Haw56bS5Go,bash,,45,45,47,0.9574468085106383,<2
bash,a1e763c5-2c7d-47c3-8fe1-2c3ceff160bb,claude_code,claude-opus-4-8,506,toolu_01VWQKwDkh7dFmJjz3fRtcuK,bash,,934,934,339,2.7551622418879056,2-3
bash,a1f70cf7-7a52-4ebc-865d-2e575c556160,claude_code,claude-opus-4-7,986,toolu_01D13wEbb3UW2idkPVoc5ci7,bash,,73,73,81,0.9012345679012346,<2
bash,a1f70cf7-7a52-4ebc-865d-2e575c556160,claude_code,claude-opus-4-7,2217,toolu_016SdZfygJwUQbb9cqozexkh,bash,,65,65,70,0.9285714285714286,<2
bash,a1ff9f57-f455-419d-810b-0c60db40917e,claude_code,claude-opus-4-7,36,toolu_01RPhvq8wSzxmCYmkHgoje8J,bash,,18,18,26,0.6923076923076923,<2
bash,a22e27bd-7ce5-4bdb-b1b8-083a9eedbb19,claude_code,claude-opus-4-7,794,toolu_01E5Bx88V5AXAj1FXrzjjDp2,bash,,300,306,202,1.5148514851485149,<2
bash,a22e27bd-7ce5-4bdb-b1b8-083a9eedbb19,claude_code,claude-opus-4-7,1555,toolu_01MCdEoDm94DPawFsVHBKCBa,bash,,649,651,383,1.6997389033942558,<2
bash,a22e27bd-7ce5-4bdb-b1b8-083a9eedbb19,claude_code,claude-opus-4-7,3250,toolu_01MEnkTNZCqNKu1JeFqLgy2y,bash,,400,400,236,1.694915254237288,<2
bash,a22e27bd-7ce5-4bdb-b1b8-083a9eedbb19,claude_code,claude-opus-4-7,3753,toolu_015Jvmdn4oCVjBkNxyTLw5V5,bash,,485,485,288,1.6840277777777777,<2
bash,a24e5dc3-1528-47ce-9cdd-1b57a5dc89c0,claude_code,claude-opus-4-8,268,toolu_01Hsu2yhkwGpXUWoWe7r6nRJ,bash,,411,411,284,1.4471830985915493,<2
bash,a33d964d-936f-46c6-a91a-93a252f04ae5,claude_code,claude-opus-4-7,979,toolu_01C2Seq9Zf35EnG619igQkoU,bash,,204,204,152,1.3421052631578947,<2
bash,a33d964d-936f-46c6-a91a-93a252f04ae5,claude_code,claude-opus-4-7,1620,toolu_01MFjy7emLcYttAg4myv3vBc,bash,,135,135,100,1.35,<2
bash,a33d964d-936f-46c6-a91a-93a252f04ae5,claude_code,claude-opus-4-7,1971,toolu_01LiHwnJicNcqu5TnTzN1u6s,bash,,522,522,224,2.330357142857143,2-3
bash,a33e4939-e8b1-4b81-aaa1-168fd7fc382f,claude_code,claude-fable-5,151,toolu_01PmUjS19r2ha7yM6KWy2Usj,bash,,2385,2391,1327,1.8018085908063302,<2
bash,a33e4939-e8b1-4b81-aaa1-168fd7fc382f,claude_code,claude-fable-5,1235,toolu_01FPoEvZqzBUhzcV6QBRYQBZ,bash,,1189,1193,773,1.5433376455368693,<2
bash,a33e4939-e8b1-4b81-aaa1-168fd7fc382f,claude_code,claude-fable-5,1927,toolu_01DXbq2KGk6gDiuX9SUodf7E,bash,,342,350,215,1.627906976744186,<2
bash,a33e4939-e8b1-4b81-aaa1-168fd7fc382f,claude_code,claude-fable-5,2287,toolu_01N3vMq4RwTLTfdgQDJMVE1C,bash,,59,59,62,0.9516129032258065,<2
bash,a33e4939-e8b1-4b81-aaa1-168fd7fc382f,claude_code,claude-fable-5,3328,toolu_01Tezu3NjPeoc7kB4J4R842F,bash,,289,289,226,1.2787610619469028,<2
bash,a33e4939-e8b1-4b81-aaa1-168fd7fc382f,claude_code,claude-fable-5,4697,toolu_01LkP6cUKoXQkjmsLzrTu93n,bash,,1917,1939,1149,1.6875543951261966,<2
bash,a34b6199-9b61-4012-9e65-841a686ad2b1,claude_code,claude-opus-4-6,20,toolu_01L1cMKpt9VVBZwB1DpyVrDS,bash,,1233,1233,306,4.029411764705882,3-5
bash,a3ba6276-ec38-4667-9dc3-8a56a98566e8,claude_code,claude-opus-4-6,459,toolu_018Kjnhp2iXxDmgkVWcDD9XP,bash,,2881,2881,799,3.6057571964956194,3-5
bash,a3ba6276-ec38-4667-9dc3-8a56a98566e8,claude_code,claude-opus-4-6,772,toolu_01FnvwKTnky64YG5KgdmWH5L,bash,,88,88,83,1.0602409638554218,<2
bash,a3d9acb3-2622-4da0-9271-dfc69ddfcadf,claude_code,claude-opus-4-7,127,toolu_01ViWBa2Lrqz3JrDzmyayuvB,bash,,63,63,70,0.9,<2
bash,a3d9acb3-2622-4da0-9271-dfc69ddfcadf,claude_code,claude-opus-4-7,225,toolu_01QXA2AsKpYGqJeV8cC55DFf,bash,,513,513,263,1.950570342205323,<2
bash,a41f4669-6677-41da-a864-dbef451ac8ff,claude_code,claude-opus-4-6,1753,toolu_01NR1C1U8GwT79QCmMGFkkke,bash,,1232,1242,444,2.7972972972972974,2-3
bash,a46f3abb-b703-410f-a833-cc3d1fb7e76a,claude_code,claude-opus-4-6,74,toolu_019eSkL8Gs2CVx6FaFw3aFoc,bash,,272,272,204,1.3333333333333333,<2
bash,a4cb7498-3efa-438e-b607-6f6d76ad374d,claude_code,claude-sonnet-4-5-20250929,44,toolu_01LCY13J97FDeazF1MXxeWY7,bash,,1445,1455,533,2.7298311444652907,2-3
bash,a62695f0-6ea5-402e-b957-549bce17a1a8,claude_code,claude-opus-4-6,506,toolu_0119Z2uCELUL6Gbv4S6d8mCm,bash,,619,619,342,1.8099415204678362,<2
bash,a654b6ca-4957-4d7c-8c99-62db313ff0a0,claude_code,claude-opus-4-7,335,toolu_01CVZZ7qzswRgVayCAM2NNvp,bash,,245,245,193,1.2694300518134716,<2
bash,a654b6ca-4957-4d7c-8c99-62db313ff0a0,claude_code,claude-opus-4-7,1535,toolu_01AGJv7vaTU4gSs14XxVQFmf,bash,,6597,6599,2340,2.8200854700854703,2-3
bash,a654b6ca-4957-4d7c-8c99-62db313ff0a0,claude_code,claude-opus-4-7,3381,toolu_01W5yp7dr9CTHEn2J8q122gA,bash,,783,783,430,1.8209302325581396,<2
bash,a654b6ca-4957-4d7c-8c99-62db313ff0a0,claude_code,claude-opus-4-7,5090,toolu_016BY5zRQ1oGirQCxLiqvxQg,bash,,5075,5075,1036,4.898648648648648,3-5
bash,a654b6ca-4957-4d7c-8c99-62db313ff0a0,claude_code,claude-opus-4-7,5136,toolu_01Jc1KKgVZvGNNznSKPMBFRw,bash,,335,335,227,1.475770925110132,<2
bash,a669ecae-4042-4266-8bb6-dcaf02e5b1d5,claude_code,claude-opus-4-7,318,toolu_01XvVSyNDYjjU8jLsrMsDmyf,bash,,386,386,114,3.3859649122807016,3-5
bash,a68d9610-d0c5-4dfd-9f7c-d19dce3f745f,claude_code,claude-opus-4-6,195,toolu_0155YajVcnadetCWUUjy8chx,bash,,185,187,155,1.206451612903226,<2
bash,a6c4a5a6-dc6c-4a54-ad32-a70b633325d7,claude_code,claude-opus-4-8,65,toolu_01XxP7umz6TTy99PA6quxH5e,bash,,2254,2254,1183,1.9053254437869822,<2
bash,a6e62420-14d8-436f-a621-7030c104e00c,claude_code,claude-opus-4-6,757,toolu_01EGYfFHsuzb8FGJ6uKtc4uo,bash,,48,48,53,0.9056603773584906,<2
bash,a6f50cce-1aa3-4064-bfdb-e99b3f0478c5,claude_code,claude-opus-4-6,180,toolu_01AwjZCgehYPmLMLfm81LPLr,bash,,893,893,387,2.3074935400516794,2-3
bash,a6fd082d-a253-4069-9d6a-45bab5a01698,claude_code,claude-opus-4-6,24,toolu_01Ka5EAGUFmPi6YastsadZvh,bash,,224,224,127,1.763779527559055,<2
bash,a75c15d8-5897-4011-94ab-aa07f3c3d2da,claude_code,claude-opus-4-6,1337,toolu_01NHwoNEGxuDc7PKu9Cptx4d,bash,,125,125,114,1.0964912280701755,<2
bash,a817a9dc-5328-436a-bfe5-375bb21289e5,claude_code,claude-opus-4-6,8,toolu_01Pqv6QZtBRroKNfdrEvqAtc,bash,,91,91,77,1.1818181818181819,<2
bash,a8195759-16e2-4fdb-b3a2-1b6910718336,claude_code,claude-opus-4-6,2237,toolu_016tAxLW7SNmpEErYK8SNM45,bash,,28,28,34,0.8235294117647058,<2
bash,a8605cbd-94fa-4a54-af48-6c036b657c60,claude_code,claude-opus-4-6,134,toolu_01BGvCJdhATprcxRFyWgMFtN,bash,,239,241,190,1.268421052631579,<2
bash,a871f55b-7ea2-4d36-b632-0ffe300f0fca,claude_code,claude-opus-4-8,364,toolu_01AjtHEeB28QsaBkdTACEBdg,bash,,3979,3979,610,6.522950819672131,5-10
bash,a871f55b-7ea2-4d36-b632-0ffe300f0fca,claude_code,claude-opus-4-8,1572,toolu_01HE5rKoU5f9SPBZ76JRtHNX,bash,,409,409,153,2.673202614379085,2-3
bash,a871f55b-7ea2-4d36-b632-0ffe300f0fca,claude_code,claude-opus-4-8,1686,toolu_011mpmGLJxv6pKiA6d5nfGnK,bash,,188,188,116,1.6206896551724137,<2
bash,a8ad002c-d946-4d99-8c40-4411d161eaee,claude_code,claude-opus-4-6,132,toolu_01HjTxk6WPbMpyNyUD8tG6AB,bash,,589,589,188,3.132978723404255,3-5
bash,a8d96970-0e9c-4be2-a62f-8d6e1cbe1495,claude_code,claude-sonnet-4-6,220,toolu_018Vjryq6juqgCQDEEshbDhh,bash,,113,113,110,1.0272727272727273,<2
bash,a8e05ae9-cda8-4471-9672-6dc4c0fd997d,claude_code,claude-opus-4-6,380,toolu_01TvijvgQVXV9yU4LN1QrjbC,bash,,844,844,553,1.5262206148282098,<2
bash,a924d94a-4e18-45a5-9c36-7250cd2ff4f4,claude_code,claude-opus-4-8,1344,toolu_01MVQjD6EMnucdHNWEQCRv6i,bash,,486,490,209,2.3444976076555024,2-3
bash,a93165b9-684f-4a60-ba6e-ff7aae0175b5,claude_code,claude-opus-4-6,495,toolu_01UkMZPtrqLFhKoXxsg9CpHf,bash,,203,203,162,1.2530864197530864,<2
bash,a9be1a77-8cac-4d65-b95c-94daac919ec8,claude_code,claude-fable-5,1708,toolu_01691BEtbDhgPcAkkD9tzojz,bash,,691,691,405,1.7061728395061728,<2
bash,aa4038a5-34b6-41e4-8541-9cca654dcbc5,claude_code,claude-opus-4-6,157,toolu_01Dtwn3d11NmBTVyBHCw5trF,bash,,21,21,27,0.7777777777777778,<2
bash,aa5f1a03-0b52-493d-832f-1369658b9820,claude_code,claude-opus-4-8,170,toolu_015FRjNRh9Dng9gxwM2iaAB8,bash,,156,156,117,1.3333333333333333,<2
bash,aaa2322e-c03b-46fe-b73b-07239acb0f17,claude_code,claude-opus-4-8,221,toolu_017MXgsPkEjgP4u7tudSqXzB,bash,,403,403,213,1.892018779342723,<2
bash,aaa2322e-c03b-46fe-b73b-07239acb0f17,claude_code,claude-opus-4-8,3761,toolu_01Mvg1otMMvL16ZuxmQsDMkM,bash,,2093,2093,471,4.443736730360934,3-5
bash,aae844c1-f577-4647-90bb-2e38e82c96ed,claude_code,claude-opus-4-6,227,toolu_01BHsCV6mYZC1FQcmPr1Pcsx,bash,,31,31,39,0.7948717948717948,<2
bash,ab1f1e60-7579-4329-b149-bf4dc045e0e7,claude_code,claude-opus-4-7,44,toolu_01K45WiPGUKVZ4EtdyKAAduF,bash,,353,353,175,2.0171428571428573,2-3
bash,ab612241-8936-4c4c-8700-a37b749a42a0,claude_code,claude-opus-4-7,36,toolu_0135xJD9QHLUXT8a86HVQkU8,bash,,10,10,18,0.5555555555555556,<2
bash,ab612241-8936-4c4c-8700-a37b749a42a0,claude_code,claude-opus-4-7,59,toolu_01BYzQBc54nAtuYZHPUnTeNo,bash,,31,31,39,0.7948717948717948,<2
bash,ab6fbd67-0c9e-40a8-9fa9-bf83d3ca66ac,claude_code,claude-opus-4-6,669,toolu_01QuPerwnYVecYN9d7PkcvTW,bash,,1751,1782,695,2.564028776978417,2-3
bash,ac2a9913-fd5b-4f77-94f2-94af3daf53d7,claude_code,claude-opus-4-8,3365,toolu_01AAQ573pXmMmH8TkE4BPtvb,bash,,763,763,315,2.422222222222222,2-3
bash,ac5e5b7d-351c-4f05-a5f2-43a75f07b39b,claude_code,claude-opus-4-8,338,toolu_01PUY7mVhWdqwjfd4sxET3Sz,bash,,677,677,282,2.400709219858156,2-3
bash,ac8d5915-9b57-4846-a9d3-4a16a12d98b0,claude_code,claude-sonnet-4-6,33,toolu_014CwaaJGjPTBXpb7isf5GKm,bash,,1755,1760,944,1.8644067796610169,<2
bash,ac8d5915-9b57-4846-a9d3-4a16a12d98b0,claude_code,claude-sonnet-4-6,151,toolu_01Ubm8F8S3c4XYXDXhmC6gtv,bash,,581,581,318,1.8270440251572326,<2
bash,ac9af4ff-f729-4da8-b598-ef3b719bbd57,claude_code,claude-sonnet-4-6,181,toolu_01WtjTva3RhMg9i7yT5PTmGJ,bash,,31,31,39,0.7948717948717948,<2
bash,acb3b7d2-0f13-4bfe-bfc9-166e59c3c607,claude_code,claude-opus-4-6,1013,toolu_01CApNC2GmqDJU4hFr2auZMf,bash,,35,35,43,0.813953488372093,<2
bash,ad0c3134-bc82-4320-90f2-1d93692cac19,claude_code,claude-opus-4-7,165,toolu_01JVggQjPSPmZ5y782u8CpqE,bash,,299,339,193,1.7564766839378239,<2
bash,ad0d3d4c-b801-4b04-8f13-d1bfb9f3edef,claude_code,claude-opus-4-6,527,toolu_012rwTPZZrZipLEgNxJonYve,bash,,189,189,164,1.1524390243902438,<2
bash,ad32d04a-1ab8-4a36-9e18-208c40438eeb,claude_code,claude-opus-4-6,137,toolu_01PcbTxUZycnp2f4qdDkYBcL,bash,,18763,18780,5447,3.4477694143565265,3-5
bash,ad3ade73-25df-457e-a41d-262c2cb4a3bf,claude_code,claude-opus-4-6,18,toolu_01AoJW5k7Yzcbrgy3SpBcDRW,bash,,12398,12472,4598,2.7124836885602437,2-3
bash,ad3ade73-25df-457e-a41d-262c2cb4a3bf,claude_code,claude-opus-4-6,1132,toolu_01B2cx9uAzJ19m3haxjNp8r8,bash,,273,273,168,1.625,<2
bash,ad46f0bf-1779-499c-8af3-563d0259c04b,claude_code,claude-opus-4-8,30,toolu_01EAaqRRsTdeRWs2nDsarA64,bash,,1048,1050,464,2.2629310344827585,2-3
bash,ad97225b-e610-4feb-846a-d9713c030512,claude_code,claude-opus-4-7,452,toolu_016aV4RBP4EAvpNX3VEuRwzn,bash,,59,59,61,0.9672131147540983,<2
