probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,result_chars,n_lines,style,n_prefixed_lines,prefix_chars,prefix_share,prefixed_line_share
read,87eb78fd-4704-46d4-9c56-71a742e89c99,claude_code,claude-opus-4-6,19,toolu_01UVnkbWUDq5mDSpeYpdiq6M,read,/Users/gtrrz-victor/wks/cli/cli/cmd/entire/cli/agent/geminicli/transcript_test.go,28310,842,arrow,842,5894,0.2081949841045567,1.0
read,88630037-2ff0-40f2-b157-a0c1937b95f0,claude_code,claude-opus-4-7,77,toolu_01LSg83Gt5YXJadNLrETycQ1,read,/home/coder/git/entireio/cli/internal/coreapi/client.go,3952,99,tab,99,288,0.0728744939271255,1.0
read,88630037-2ff0-40f2-b157-a0c1937b95f0,claude_code,claude-opus-4-7,522,toolu_01F98QCpLUWRdFzskNMYgdjc,read,/home/coder/git/entireio/cli/cmd/entire/cli/repo_mirror_test.go,2118,50,tab,50,200,0.09442870632672333,1.0
read,8890cf94-0204-443b-b0d3-c34f03f15446,claude_code,claude-opus-4-8,1331,toolu_01EZZd9RfYy1EEjxEdeFoYzH,read,/Users/ericson/Workspace/Rust/ars-ui.worktrees/impl-296/spec/components/specialized/image-cropper.md,345,6,tab,6,30,0.08695652173913043,1.0
read,8891262b-9aab-44b1-832d-71727adfe4d3,claude_code,claude-opus-4-6,101,toolu_01C2Rj4M1EVZMJ2ge1ixHLSz,read,/Users/justinbeaudry/.claude/skills/cairn/SKILL.md,4368,99,tab,99,288,0.06593406593406594,1.0
read,8894a8be-fb20-44c7-9f9e-134fa68b9886,claude_code,claude-sonnet-4-6,85,toolu_01BX5Q37b58UwPMLaoeYnxUU,read,/home/rob/Documents/Safecast/safecast-new-map/docs/DEPLOYMENT.md,18182,430,tab,425,1592,0.0875591244087559,0.9883720930232558
read,8894a8be-fb20-44c7-9f9e-134fa68b9886,claude_code,claude-sonnet-4-6,277,toolu_01KUJHWiUVVkDuRFm91PXG3v,read,/home/rob/Documents/Safecast/safecast-new-map/cmd/unified-server/main.go,1484,45,tab,40,200,0.1347708894878706,0.8888888888888888
read,8894a8be-fb20-44c7-9f9e-134fa68b9886,claude_code,claude-sonnet-4-6,281,toolu_01AjcugZ8AVXB2ocZUFhXA8p,read,/home/rob/Documents/Safecast/safecast-new-map/cmd/unified-server/rest.go,2182,55,tab,50,141,0.06461961503208066,0.9090909090909091
read,8894a8be-fb20-44c7-9f9e-134fa68b9886,claude_code,claude-sonnet-4-6,469,toolu_01TLgwn3KPgSg6jjzZg6FQhb,read,/home/rob/Documents/Safecast/safecast-new-map/cmd/unified-server/public_html/admin-mcp.html,988,17,tab,12,48,0.048582995951417005,0.7058823529411765
read,8894a8be-fb20-44c7-9f9e-134fa68b9886,claude_code,claude-sonnet-4-6,743,toolu_01MKoh5w1xfxAxMivED2W43B,read,/home/rob/Documents/Safecast/safecast-new-map/cmd/unified-server/docs/docs.go,1303,35,tab,30,81,0.06216423637759018,0.8571428571428571
read,8897bd54-16f4-4a28-8e23-cb187c639e40,claude_code,claude-opus-4-6,18,toolu_01TaUMB6ZsudveWtJ9vod9EH,read,/Users/dip/Repositories/cli/cmd/entire/cli/strategy/auto_commit.go,382,15,arrow,15,105,0.27486910994764396,1.0
read,88d7243c-e499-4ca1-8527-fa325e9f623c,claude_code,claude-opus-4-7,69,toolu_01LB4hdeuQ4SfPWoHx4NvLqJ,read,/Users/jeevanpillay/Code/@lightfastai/lightfast/apps/desktop/src/renderer/src/react/app-shell.tsx,1574,55,tab,55,156,0.09911054637865312,1.0
read,88d7243c-e499-4ca1-8527-fa325e9f623c,claude_code,claude-opus-4-7,191,toolu_013zuauxDDNUsCy3pn5xzLDn,read,/Users/jeevanpillay/Code/@lightfastai/lightfast/apps/desktop/src/main/auth-store.ts,3662,132,tab,132,420,0.11469142545057345,1.0
read,8934c1e1-0c22-45ea-8174-2bba0dbf2747,claude_code,claude-opus-4-8,1418,toolu_01323Xu3DnMmAfHGa5mFWpzH,read,/home/gregz/cp/panopt/README.md,1010,22,tab,22,80,0.07920792079207921,1.0
read,89c66565-2227-4ece-a594-8ee853b05942,claude_code,claude-sonnet-4-5-20250929,1409,toolu_01Uyw9exoEEUjNyLXeCsyfog,read,/Users/balkhaev/mycode/yep/apps/desktop/src/pages/Insights.tsx,1237,35,arrow,30,210,0.16976556184316896,0.8571428571428571
read,89ff8673-63e0-409e-8bbd-7f43c3def59e,claude_code,claude-opus-4-6,254,toolu_014QQUUTpzn9NFbgseB3DGuE,read,/Users/anshumanbiswas/play/taskai/api/internal/api/wiki_preview_handler.go,2706,70,arrow,70,490,0.18107908351810792,1.0
read,89ff8673-63e0-409e-8bbd-7f43c3def59e,claude_code,claude-opus-4-6,2639,toolu_0147QMyLivgVAYAzzPCFYbvc,read,/Users/anshumanbiswas/play/blog/templates/guide-page.gohtml,15283,300,arrow,300,2100,0.13740757704639142,1.0
read,8a1d2bd8-8dc3-40bd-ac3f-83da8bc482d6,claude_code,claude-opus-4-6,131,toolu_01XwfZU5mK39qiRNwHin9T4E,read,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/migrate.go,2208,55,tab,55,220,0.09963768115942029,1.0
read,8a504788-6ded-4b1b-9e47-0cc0d6aa856c,claude_code,claude-opus-4-6,55,toolu_01MU5BCGz4zq5EoUX2DUju6G,read,/Users/evisdrenova/code/entire/devenv/entire.io/api/src/search-worker/index.ts,13380,338,arrow,338,2366,0.17683109118086696,1.0
read,8a504788-6ded-4b1b-9e47-0cc0d6aa856c,claude_code,claude-opus-4-6,446,toolu_01RUKtWMPuqpBjtw7uioAzgK,read,/Users/evisdrenova/code/entire/devenv/cli/cmd/entire/cli/search/search_test.go,1046,5,arrow,5,35,0.033460803059273424,1.0
read,8a9767f5-0b22-418d-97d2-be453a349adf,claude_code,claude-opus-4-6,86,toolu_01SQcNEkNJ8QjSHAXsisqgTf,read,/home/armel/.claude/projects/-home-armel-Projects-OSS-bmad-module-skill-forge/8a9767f5-0b22-418d-97d2-be453a349adf/tool-results/toolu_01CTpWm4wDk4W64Sfi4deNmd.json,197,1,none,0,0,0.0,0.0
read,8a9767f5-0b22-418d-97d2-be453a349adf,claude_code,claude-opus-4-6,130,toolu_01CoBp4CAb9upLWGiFjVvANt,read,/home/armel/Projects/OSS/bmad-module-skill-forge/temp/bmad-method-test-architecture-enterprise/website/public/robots.txt,953,38,arrow,38,266,0.27911857292759706,1.0
read,8a9767f5-0b22-418d-97d2-be453a349adf,claude_code,claude-opus-4-6,144,toolu_011ZP769zv8vu9iowWGhT94d,read,/home/armel/Projects/OSS/bmad-module-skill-forge/temp/bmad-method-test-architecture-enterprise/tools/fix-doc-links.js,11402,289,arrow,289,2023,0.17742501315558673,1.0
read,8a9ec257-cad9-4634-866d-d0bffa235e37,claude_code,claude-opus-4-6,503,toolu_01FotNmAYJcVDZCwTpf9K72f,read,/Users/kodingwarrior/fediverse/hackerspub-android/docs/superpowers/specs/2026-03-19-android-redesign-design.md,16745,319,arrow,319,2233,0.1333532397730666,1.0
read,8ab41373-d66b-46f2-a6a0-2130bcf3a536,claude_code,claude-opus-4-6,48,toolu_01EzZUiuRfS43agTx9CWdxx7,read,/Users/sakamotoyasuaki/dev/github.com/yasunogithub/entire-cli/cmd/entire/cli/status.go,10037,298,arrow,298,2086,0.20783102520673508,1.0
read,8ab54260-6692-4888-96a3-c08408c85fb4,claude_code,claude-opus-4-5-20251101,187,toolu_014bDRsTBLeEHxEqSkHnmSMy,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/e2e_test/scenario_basic_workflow_test.go,3913,93,arrow,88,616,0.15742397137745975,0.946236559139785
read,8accabcd-ba9b-4c13-bdb5-e58cc0f59251,claude_code,claude-sonnet-4-6,80,toolu_01UyegtRPDBtAPYSmb3nv3nM,read,/Users/cyyeh/Desktop/duckdb-data-agent/backend/tests/test_agent_chart.py,856,18,arrow,13,91,0.10630841121495327,0.7222222222222222
read,8ae64815-e645-461a-ae6b-d66403649a99,claude_code,claude-opus-4-6,2636,toolu_01E1HKGvBdxagBHpLU4krj7K,read,/Users/michael/Code/cipher-box/packages/sdk-core/src/folder/index.ts,11182,302,arrow,302,2114,0.18905383652298335,1.0
read,8ae64815-e645-461a-ae6b-d66403649a99,claude_code,claude-opus-4-6,2666,toolu_01JTXcqyoKYa5RHtgRZF9Tkp,read,/Users/michael/Code/cipher-box/packages/sdk/src/types.ts,2594,60,arrow,60,420,0.16191210485736315,1.0
read,8ae64815-e645-461a-ae6b-d66403649a99,claude_code,claude-opus-4-6,2994,toolu_016CzsYf5TpQtVJ1MZ8GrJjk,read,/Users/michael/Code/cipher-box/apps/web/src/services/upload.service.ts,4910,139,arrow,139,973,0.19816700610997964,1.0
read,8ae64815-e645-461a-ae6b-d66403649a99,claude_code,claude-opus-4-6,6752,toolu_01UAHLYxjzsbwQoC74QdzCkz,read,/Users/michael/Code/cipher-box/packages/api-client/README.md,517,20,arrow,20,140,0.27079303675048355,1.0
read,8b052f00-4cd0-4ec5-9766-8440b0b02fb1,claude_code,claude-opus-4-6,20,toolu_01UjohQWhUJgvccPBe1mEu2X,read,/Users/alisha/Projects/devenv/cli/.claude/skills/agent-integration/README.md,2279,51,arrow,51,357,0.15664765247915752,1.0
read,8b052f00-4cd0-4ec5-9766-8440b0b02fb1,claude_code,claude-opus-4-6,65,toolu_01CeQH7xyZK9As9BGzVrGypv,read,/Users/alisha/Projects/devenv/cli/docs/architecture/agent-guide.md,1958,45,arrow,45,315,0.16087844739530133,1.0
read,8b37b5c8-0c19-45da-85d4-e6a8c5d6b460,claude_code,claude-opus-4-8,770,toolu_01STnm4dbYVtJqzAEYPMw4ZY,read,/Users/myankelev/Code/random/cipher-box/packages/sdk-core/src/folder/registration.ts,3654,95,tab,95,320,0.08757525998905309,1.0
read,8b52f478-ca50-4897-818f-f599295de0a9,claude_code,claude-opus-4-6,32,toolu_018qyNR65tTmQBWhHyTgZw1Y,read,/Users/michael/.claude/projects/-Users-michael-Code-cipher-box/8b52f478-ca50-4897-818f-f599295de0a9/tool-results/bf537u6zh.txt,197,1,none,0,0,0.0,0.0
read,8b7eebcb-89b9-4fda-9630-df4bf7bc1cd1,claude_code,claude-opus-4-6,16,toolu_019C2XA3RNUXYape3Ff4XCTM,read,/Users/paul/src/entireio/cli/cmd/entire/cli/checkpoint/temporary.go,1831,40,arrow,40,280,0.1529219006007646,1.0
read,8b808b22-eb8f-4007-a145-c909d9ccb62c,claude_code,claude-opus-4-7,240,toolu_01BrGwdtzkoYYTNwzajSXVx8,read,/tmp/claude-1000/-home-chris-develop-open-source-sphinx-need-sysml/ee5f5543-9f88-4838-b7fd-7e9ec9bf1398/tasks/bh76iqnqw.output,126,1,none,0,0,0.0,0.0
read,8b897c12-cdd2-4a64-aa3b-d9639cb641be,claude_code,claude-opus-4-6,230,toolu_01TeoA3jq7WZNBBcp1GHgQkW,read,/Users/jeevanpillay/Code/@lightfastai/lightfast/db/app/src/drizzle.config.ts,520,20,tab,20,51,0.09807692307692308,1.0
read,8b8fb545-d939-4392-a9e9-244f76ca803e,claude_code,claude-opus-4-6,118,toolu_017ML3G29Tw9xNfkhCYuusiM,read,/Users/jeevanpillay/Code/@lightfastai/lightfast/packages/ui/package.json,1090,30,tab,30,81,0.07431192660550459,1.0
read,8b9205cf-916e-4157-b23a-7c538165e5e0,claude_code,claude-opus-4-8,150,toolu_01H52XW4pArdLAVvQQUvUSWW,read,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/session/state.go,1232,20,tab,20,80,0.06493506493506493,1.0
read,8b9205cf-916e-4157-b23a-7c538165e5e0,claude_code,claude-opus-4-8,756,toolu_0112arbpP262BGJzKWna4ZWw,read,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/strategy/manual_commit_opf_rewrite.go,707,18,tab,18,72,0.10183875530410184,1.0
read,8bc5a475-ad38-40f2-bfd5-1715dc386bb0,claude_code,claude-opus-4-6,34,toolu_01Pt5Nh6dmFAznjxMU3LiC4Q,read,/home/armel/Projects/OSS/bmad-module-skill-forge/tools/cli/commands/install.js,996,34,tab,34,93,0.09337349397590361,1.0
read,8be81d4f-307e-42b3-a362-d079185f9c16,claude_code,claude-opus-4-7,297,toolu_01NWS7XxEtoHtM3YBaxZxBNa,read,/Users/jk/projects/outbid-dirigent/src/outbid_dirigent/plugin/skills/generate-spec/SKILL.md,2225,45,tab,45,135,0.060674157303370786,1.0
read,8bf95c26-d9d3-4f78-990c-9784125b69b8,claude_code,claude-sonnet-4-5-20250929,839,toolu_013LxQhyw54G59Eft3UCSgH8,read,/tmp/claude-1000/-home-rob-Documents-Safecast-safecast-new-map/tasks/b36bebf.output,198,1,none,0,0,0.0,0.0
read,8c39362c-ffc7-43ea-95dd-9f5c0fb3c235,claude_code,claude-opus-4-6,195,toolu_015VT88hiU8qoWnFtKPQgBCf,read,/home/parth/ws/taskflow/_bmad-output/planning-artifacts/ux-design-specification.md,663,19,arrow,19,133,0.20060331825037708,1.0
read,8c39362c-ffc7-43ea-95dd-9f5c0fb3c235,claude_code,claude-opus-4-6,256,toolu_01N3ypTt6fko4AbLAhLickt6,read,/home/parth/ws/taskflow/_bmad-output/planning-artifacts/ux-design-specification.md,869,9,arrow,9,63,0.07249712313003452,1.0
read,8c8247cc-e0a5-4297-93cc-2a0c9a87b8c6,claude_code,claude-opus-4-8,849,toolu_01YaW1XC2UMPiNjmca3mzCM3,read,/home/adrien/Nextcloud/IdEst/Projets/pqverse/pqverse_pkg/MiscMetabar/R/plot_functions.R,1543,60,tab,60,300,0.19442644199611148,1.0
read,8c9fd81a-8763-486b-901d-1f4c6b2746fe,claude_code,claude-opus-4-7,25,toolu_01VCu3xiwPbSfPbtzJeUPSWW,read,/home/gregz/cp/panopt/crates/panopt-core/src/projection.rs,3617,90,tab,90,360,0.09952999723527785,1.0
read,8cf0879a-0740-4bda-9de1-689c9235adf2,claude_code,claude-opus-4-6,46,toolu_01NT81ek1zF5gaGHezxnpuHF,read,/home/armel/Projects/OSS/bmad-module-skill-forge/src/shared/references/headless-gate-convention.md,2810,64,tab,63,180,0.06405693950177936,0.984375
read,8cf0a3bc-25c7-471c-a139-c21001c1d59d,claude_code,claude-opus-4-6,195,toolu_01WW9MZj2L88zrMJyKqzGg6v,read,/Users/marcus/conductor/workspaces/brain/colombo-v1/app/src/server/entities/entity-actions-route.ts,2116,45,arrow,45,315,0.14886578449905483,1.0
read,8d1126bc-d9f9-48de-b1e1-b61d88a51e79,claude_code,claude-opus-4-8,25,toolu_013bbjBgANp8MniUWzSygvQe,read,/Users/basher8383/3I/workshop/domain-chassis/CLAUDE.md,3699,53,tab,53,150,0.040551500405515,1.0
read,8d58fde0-5c32-463d-ac3c-f0c840c3d193,claude_code,claude-opus-4-6,2748,toolu_01Tj9sSaBjTnrqW6ueBkhBGR,read,/Users/amrit/Documents/Projects/Rust/mouchak/cli/cmd/entire/cli/agent/codex/codex.go,2789,80,arrow,80,560,0.20078881319469344,1.0
read,8d7d7d1c-1d44-45f0-8ee8-831c86c18fdb,claude_code,claude-opus-4-7,517,toolu_01GDKQ4s5eFKrngbD75XZvpQ,read,/Users/alex/workspace/auth-go/CHANGELOG.md,1164,15,tab,15,36,0.030927835051546393,1.0
read,8d981e9b-c48d-49d2-baf0-6993c4055b6c,claude_code,claude-opus-4-6,491,toolu_01AZwy2cBwNGXXhRASjL6vMx,read,/Users/jaesun/Workspace/repos/vscode-entire-graph/tsconfig.json,439,16,arrow,16,112,0.255125284738041,1.0
read,8d981e9b-c48d-49d2-baf0-6993c4055b6c,claude_code,claude-opus-4-6,556,toolu_01XCd8YGM7J6MivWFK39Fgpt,read,/Users/jaesun/Workspace/repos/vscode-entire-graph/.vscode/launch.json,476,17,arrow,17,119,0.25,1.0
read,8dab6c26-fc6b-4cc5-8263-6150b598af24-2b7c4f3db4f1,claude_code,claude-opus-4-6,2371,toolu_01APpsXcBnK6iV9tSXXSHjMg,read,/Users/alex/workspace/cli/.worktrees/4/cmd/entire/cli/strategy/manual_commit_hooks.go,7696,165,arrow,160,1120,0.14553014553014554,0.9696969696969697
read,8dab6c26-fc6b-4cc5-8263-6150b598af24-2b7c4f3db4f1,claude_code,claude-opus-4-6,2613,toolu_01W6emUHV7V9jGYd29gAyRwU,read,/Users/alex/workspace/cli/.worktrees/4/cmd/entire/cli/strategy/manual_commit_condensation.go,3803,75,arrow,70,490,0.1288456481724954,0.9333333333333333
read,8dab6c26-fc6b-4cc5-8263-6150b598af24-f74758220dba,claude_code,claude-opus-4-6,1916,toolu_01631wFNK3YS9TpTKRJxP43X,read,/Users/alex/workspace/cli/.worktrees/4/cmd/entire/cli/gitutil/worktree_status_test.go,926,20,arrow,15,105,0.11339092872570194,0.75
read,8dab6c26-fc6b-4cc5-8263-6150b598af24-f74758220dba,claude_code,claude-opus-4-6,2519,toolu_012BhnvM2hRvL51tQYmgCE1t,read,/Users/alex/workspace/cli/.worktrees/4/cmd/entire/cli/strategy/common.go,2475,65,arrow,60,420,0.1696969696969697,0.9230769230769231
read,8dbad658-aeb6-4bde-a1a1-7a83e2010385,claude_code,claude-opus-4-6,187,toolu_01EHFbWGYLsWKsSEx36kyj2w,read,/Users/michael/Code/cipher-box/tsconfig.base.json,683,22,arrow,22,154,0.22547584187408493,1.0
read,8dbad658-aeb6-4bde-a1a1-7a83e2010385,claude_code,claude-opus-4-6,1070,toolu_01Ww5WEGZcPoDdyN9aeXFFAG,read,/Users/michael/Code/cipher-box/tests/sdk-e2e/src/fixtures/test-harness.ts,5332,135,arrow,135,945,0.177231807951988,1.0
read,8dbad658-aeb6-4bde-a1a1-7a83e2010385,claude_code,claude-opus-4-6,1963,toolu_017UoPMYM1EnfCaKJ2dxK2Uq,read,/Users/michael/Code/cipher-box/tests/sdk-e2e/src/suites/vault-lifecycle.test.ts,605,15,arrow,15,105,0.17355371900826447,1.0
read,8dbad658-aeb6-4bde-a1a1-7a83e2010385,claude_code,claude-opus-4-6,2134,toolu_016Rzje12qA95KdSEnKS58vK,read,/Users/michael/Code/cipher-box/.github/workflows/sdk-e2e.yml,600,14,arrow,14,98,0.16333333333333333,1.0
read,8e196be2-884b-4372-a672-2e81e2857e10,claude_code,claude-opus-4-8,202,toolu_01LL7rLMPE7ezGkpY7Gcycny,read,/Users/paul/.claude/worktrees/cli/graceful-coalescing-stardust/cmd/entire/cli/org.go,848,30,tab,30,81,0.09551886792452831,1.0
read,8e196be2-884b-4372-a672-2e81e2857e10,claude_code,claude-opus-4-8,205,toolu_01Vs3oKox4LavY8YcACE1gjb,read,/Users/paul/.claude/worktrees/cli/graceful-coalescing-stardust/cmd/entire/cli/grant.go,2876,75,tab,75,300,0.1043115438108484,1.0
read,8e22a706-50be-4d72-8c43-a375cd1b761a,claude_code,claude-opus-4-6,1045,toolu_01VehpKy7AKAD3YHdKS2bLhF,read,/Users/penso/.superset/worktrees/moltis/whatsapp-fail/crates/node-host/src/service.rs,923,25,arrow,25,175,0.18959913326110509,1.0
read,8e238d3a-d6e3-417a-b657-3c9d913d34bd,claude_code,claude-opus-4-6,462,toolu_01DU1Mupr4UdaEm7tkFkPHkm,read,/Users/penso/tmp/molt/moltis/crates/web/ui/build.sh,1665,43,arrow,43,301,0.18078078078078078,1.0
read,8e55029c-2523-4503-b6f0-09a70d0babb0,claude_code,claude-opus-4-6,330,toolu_01H1iuYLF5Q6YG32Az29pE1m,read,/Users/marlin/cmux-companion/ios/cmux/App/AppState.swift,630,15,tab,15,60,0.09523809523809523,1.0
read,8e55029c-2523-4503-b6f0-09a70d0babb0,claude_code,claude-opus-4-6,472,toolu_01NTCTWZ2RdvDj4CLpwwdcCK,read,/Users/marlin/cmux-companion/ios/cmux/Layout/PaneCardView.swift,4407,117,tab,117,360,0.08168822328114364,1.0
read,8e55029c-2523-4503-b6f0-09a70d0babb0,claude_code,claude-opus-4-6,711,toolu_01AVj11MLhiwXE4Bxgs5N5N5,read,/Users/marlin/cmux-companion/ios/cmux/Layout/PaneCardView.swift,1033,20,tab,20,80,0.07744433688286544,1.0
read,8e729d02-eb1e-400d-b603-51c961e318ad,claude_code,claude-opus-4-6,270,toolu_018YR4wuM4uWCgRx1dpTdFrV,read,/Users/marcus/conductor/workspaces/brain-v1/seoul-v1/docs/architecture/llm-proxy-intelligence-design.md,3850,55,arrow,55,385,0.1,1.0
read,8e7baf11-3bd1-4ea3-a424-f44b5ebd8957,claude_code,claude-opus-4-6,2621,toolu_01J57TRwvGNwZujYEGp39FzK,read,REDACTED.output,1984,10,arrow,10,70,0.03528225806451613,1.0
read,8e7baf11-3bd1-4ea3-a424-f44b5ebd8957,claude_code,claude-opus-4-6,3123,toolu_011Cjz7Y4uivvjwDZ47z7ey2,read,REDACTED.py,6071,143,arrow,143,1001,0.16488222698072805,1.0
read,8e7bfe53-ba5f-4cf6-b395-94fda014bcd1,claude_code,claude-opus-4-6,89,toolu_012Zc9q8WKpzXue7RK9mVH73,read,/Users/marcus/conductor/workspaces/brain-v1/lusaka/tests/acceptance/oauth-rar-dpop/walking-skeleton.test.ts,8103,172,arrow,172,1204,0.14858694310749104,1.0
read,8eb1f286-c5ff-40bc-b3e3-3973d2424a0b,claude_code,claude-opus-4-6,8,toolu_017xBADQHb7ngH31U9o6o9Qe,read,/Users/michael/Code/cipher-box/.claude/get-shit-done/workflows/plan-phase.md,204,1,none,0,0,0.0,0.0
read,8eb1f286-c5ff-40bc-b3e3-3973d2424a0b,claude_code,claude-opus-4-6,97,toolu_01SyAfX8DwUoxzS6RBQANbwK,read,/Users/michael/Code/cipher-box/temp/plan-packageVersioningStrategy.prompt.md,2883,32,tab,32,87,0.030176899063475548,1.0
read,8eb611e2-6a81-4c21-8943-309fc254e6d3,claude_code,claude-opus-4-7,136,toolu_01UQMUyirax1MDMwbNW7pWfx,read,/Users/gabpimento/Documents/ehl-paris-2026-medical-retrieval/.claude/settings.local.json,35,4,tab,4,8,0.22857142857142856,1.0
read,8f04c9d2-6bf8-4ca1-8729-af6ffb5b771d,claude_code,claude-sonnet-4-5-20250929,129,toolu_011xs8WkALb8XVJuiwiyYhn5,read,/home/rob/Documents/Safecast/safecast-map-MCP/README.md,30080,658,arrow,653,4571,0.15196143617021277,0.9924012158054711
read,8f074e46-5f12-4ce7-824e-840fe4bb0884,claude_code,claude-opus-4-6,72,toolu_01Av8yUoDfehYTQJ9jXXqT95,read,/Users/alisha/.superset/worktrees/cli/agent-improvements/cmd/entire/cli/memoryloop/memoryloop.go,2337,60,tab,60,240,0.10269576379974327,1.0
read,8f18a472-e1c5-4c9c-8ce3-6e738423db8c,claude_code,claude-opus-4-7,934,toolu_014qjGFeZk45eUKjcgwEPTPx,read,/home/armel/Projects/OSS/bmad-module-skill-forge/src/shared/scripts/skf-write-skill-brief.py,4722,120,tab,120,480,0.10165184243964422,1.0
read,8f1ee6f8-197f-4dea-9f83-0f2fe088e5b9,claude_code,claude-opus-4-6,1577,toolu_015UtMUvjiPBvhhejAKMWevp,read,/Users/ajaxdavis/repos/tpmjs/tpmjs/templates/agent-sandbox/server.ts,22832,624,arrow,624,4368,0.1913104414856342,1.0
read,8f1ee6f8-197f-4dea-9f83-0f2fe088e5b9,claude_code,claude-opus-4-6,3000,toolu_013cAvaffvXAExupNv5k8RyE,read,/private/tmp/claude-501/-Users-ajaxdavis-repos-tpmjs-tpmjs/tasks/b72fba6.output,420,9,arrow,9,63,0.15,1.0
read,8f402629-4cfe-4a29-bff5-a3dd28584b83,claude_code,claude-opus-4-6,23,toolu_011cYfwDeKoY1Pnr1ZLUCx5B,read,/home/adrien/Nextcloud/IdEst/Projets/MiscMetabar/.lintr,650,19,arrow,19,133,0.20461538461538462,1.0
read,8f515bb5-dab4-42a7-9bd7-db96fa1fbd95,claude_code,claude-opus-4-8,52,toolu_01HdneEzyRYTMrvnBmBCnTdM,read,/Users/haru/ghq/github.com/harusame-dev/formawork.ai/apps/web/libs/generate-unique-id.ts,116,6,tab,6,12,0.10344827586206896,1.0
read,8f6fce52-aa73-489f-b964-ed5faa8ff3a1,claude_code,claude-opus-4-6,49,toolu_01PtPqW4ta5mCXRhrvW9Hdy8,read,/Users/marcus/conductor/workspaces/brain-v1/houston-v1/app/src/server/observer/verification-pipeline.ts,968,25,arrow,25,175,0.18078512396694216,1.0
read,8f74bfe9-2936-4853-8f96-490ec4795e42,claude_code,claude-opus-4-6,37,toolu_01QwcfWRJN5A7Fe8tCPvSfdp,read,/Users/alex/workspace/cli/.worktrees/3/cmd/entire/cli/strategy/manual_commit_condensation.go,33325,743,arrow,743,5201,0.15606901725431357,1.0
read,8f74bfe9-2936-4853-8f96-490ec4795e42,claude_code,claude-opus-4-6,563,toolu_01SBNPenZ2T9dZJPCNwPmTZN,read,/Users/alex/workspace/cli/.worktrees/3/cmd/entire/cli/strategy/manual_commit_test.go,957,20,arrow,20,140,0.14629049111807732,1.0
read,8f9fda70-7050-47b3-95dd-b11ee4c45b5d,claude_code,claude-opus-4-6,329,toolu_01VMBkSs7mkGxX3zW25KPq2s,read,/Users/cyyeh/Desktop/duckdb-data-agent/frontend/src/components/InlineQueryResult.tsx,5203,127,arrow,127,889,0.170862963674803,1.0
read,8f9fec62-c9b1-437a-bf89-6900771bfbfd,claude_code,claude-opus-4-7,56,toolu_01EwUFoX1aBJiur2baLYNqn1,read,/Users/hutusi/workspace/ai/naive/agentcenter-nuxt/server/api/internal/facets.get.ts,805,30,tab,30,81,0.10062111801242236,1.0
read,8fb9c608-e9d6-441a-a521-ca4f3b79a9b4,claude_code,claude-sonnet-5,1124,toolu_017wBtZt3gmjz4x5AUb8hEei,read,/Users/rod/build/begbie-hugo/themes/portio/assets/scss/style.scss,1060,50,tab,50,141,0.1330188679245283,1.0
read,8fb9c608-e9d6-441a-a521-ca4f3b79a9b4,claude_code,claude-sonnet-5,2752,toolu_013NZumkk3SQg4kJiQLRyeJJ,read,/Users/rod/build/begbie-hugo/themes/portio/assets/scss/_variables.scss,733,36,tab,36,99,0.13506139154160982,1.0
read,8fb9c608-e9d6-441a-a521-ca4f3b79a9b4,claude_code,claude-sonnet-5,5895,toolu_01PY65zosxvSPeFQyzKmGMyS,read,/Users/rod/Library/Caches/superpowers/browser/2026-06-30/session-1782861166582/343-click.png,672854,1,image_base64,0,0,0.0,0.0
read,8fb9c608-e9d6-441a-a521-ca4f3b79a9b4,claude_code,claude-sonnet-5,6477,toolu_012CUxPJcN92U65mLjrx4a5R,read,/Users/rod/build/begbie-hugo/themes/portio/assets/images/writing/growth.jpg,365011,1,image_base64,0,0,0.0,0.0
read,8fb9c608-e9d6-441a-a521-ca4f3b79a9b4,claude_code,claude-sonnet-5,6951,toolu_01HdZcvFmR5YEB5rsmgexV5Q,read,/Users/rod/Library/Caches/superpowers/browser/2026-06-30/session-1782861166582/368-navigate.png,309143,1,image_base64,0,0,0.0,0.0
read,8fb9c608-e9d6-441a-a521-ca4f3b79a9b4,claude_code,claude-sonnet-5,8836,toolu_019671prw7ooSYRXZGonfDCk,read,/Users/rod/build/begbie-hugo/public/images/writing/hypothesis_hu_a01b8ffa7e1d0e3f.jpg,630963,1,image_base64,0,0,0.0,0.0
read,8fc6c0b7-d3d8-400e-8020-c98033c19082,claude_code,claude-opus-4-6,33,toolu_017o1Yp2WjADfd5yky8P9BVR,read,/Users/marcus/conductor/workspaces/brain-v1/caracas/docs/feature/openclaw-gateway/design/data-models.md,21271,523,arrow,523,3661,0.1721122655258333,1.0
